/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_01_296.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_01_296.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_01_296.jpg, 0, 0.2245592, 0, 0.09460268
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_01_397.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_01_397.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_01_397.jpg, 0, 0.5274661, 0, 0.6349677
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_01_502.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_01_502.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_01_502.jpg, 0, 0.8265363, 0, 1.436242
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_01_603.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_01_603.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_01_603.jpg, -0.2093371, 1, 0, 2.614137
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_01_707.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_01_707.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_01_707.jpg, -0.503289, 1, 0, 3.765032
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_01_808.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_01_808.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_01_808.jpg, -0.7059388, 1, 0, 4.883848
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_01_913.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_01_913.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_01_913.jpg, -0.4129618, 1, 0, 6.047852
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_02_018.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_02_018.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_02_018.jpg, -0.04767287, 0.634711, 0, 7.118257
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_02_124.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_02_124.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_02_124.jpg, 0, 0.5338782, 0, 7.666621
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_02_226.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_02_226.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_02_226.jpg, 0, 0.8453681, 0, 8.448999
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_02_330.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_02_330.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_02_330.jpg, 0, 1, 0, 9.531682
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_02_431.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_02_431.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_02_431.jpg, -0.1267051, 1, 0, 10.63981
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_02_537.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_02_537.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_02_537.jpg, -0.1517193, 0.663415, 0, 11.85846
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_02_642.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_02_642.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_02_642.jpg, 0, 0.3634871, 0, 12.02657
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_02_749.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_02_749.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_02_749.jpg, -0.2165279, 0.06436002, 0, 12.28868
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_02_850.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_02_850.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_02_850.jpg, -0.5168431, 0, 0, 11.84804
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_02_958.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_02_958.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_02_958.jpg, -0.1906893, 0.09744608, 0, 11.70289
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_03_069.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_03_069.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_03_069.jpg, -0.01842606, 0.3951123, 0, 12.06908
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_03_172.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_03_172.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_03_172.jpg, -0.293286, 0.1525025, 0, 12.33959
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_03_274.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_03_274.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_03_274.jpg, -0.005333662, 0, 0, 12.19292
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_03_379.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_03_379.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_03_379.jpg, -0.1694398, 0, 0, 12.18292
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_03_485.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_03_485.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_03_485.jpg, -0.464976, 0.04406118, 0, 11.89381
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_03_651.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_03_651.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_03_651.jpg, -0.9117597, 0, 0, 11.43492
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_03_729.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_03_729.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_03_729.jpg, -0.6377006, 0, 0, 11.43214
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_03_830.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_03_830.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_03_830.jpg, -0.3353276, 0, 0, 11.34097
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_03_931.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_03_931.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_03_931.jpg, -0.03222871, 0, 0, 11.22205
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_04_033.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_04_033.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_04_033.jpg, 0, 0.0218761, 0, 11.08758
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_04_137.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_04_137.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_04_137.jpg, 0, 0.3796531, 0, 11.30641
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_04_241.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_04_241.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_04_241.jpg, 0, 0.1877042, 0, 11.69854
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_04_343.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_04_343.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_04_343.jpg, 0, 0.3281704, 0, 11.36676
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_04_446.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_04_446.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_04_446.jpg, 0, 0.1774381, 0, 11.92927
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_04_546.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_04_546.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_04_546.jpg, -0.03776693, 0, 0, 11.72965
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_04_648.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_04_648.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_04_648.jpg, -0.2474999, 0, 0, 11.80351
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_04_752.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_04_752.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_04_752.jpg, 0, 0, 0, 11.47072
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_04_856.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_04_856.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_04_856.jpg, 0, 0.1442277, 0, 11.58392
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_04_963.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_04_963.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_04_963.jpg, 0, 0.5120369, 0, 12.06216
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_05_069.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_05_069.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_05_069.jpg, 0, 0.8064001, 0, 12.49835
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_05_171.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_05_171.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_05_171.jpg, 0, 1, 0, 13.48304
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_05_272.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_05_272.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_05_272.jpg, 0, 1, 0, 14.72715
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_05_372.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_05_372.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_05_372.jpg, 0, 1, 0, 15.54929
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_05_473.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_05_473.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_05_473.jpg, -0.04065907, 0.8365537, 0, 16.83825
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_05_574.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_05_574.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_05_574.jpg, -0.3256949, 0.5515178, 0, 17.1846
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_05_677.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_05_677.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_05_677.jpg, -0.03227413, 0.1922227, 0, 17.34674
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_05_779.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_05_779.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_05_779.jpg, -0.03582895, 0.1203066, 0, 17.73399
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_05_884.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_05_884.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_05_884.jpg, -0.3324029, 0.1877284, 0, 17.33364
/Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/center_2021_05_12_02_53_05_992.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/left_2021_05_12_02_53_05_992.jpg, /Users/srisiddarthchakaravarthy/Desktop/COL/SEM6/CBIVR/PROJ/materials /Data/Train/IMG/right_2021_05_12_02_53_05_992.jpg, -0.3107607, 0, 0, 17.63266
